scan_id,trace_id,parent_trace_id,source_module,target_root,page_url_text,route_template_text,method_text,path_tokens_text,query_string_raw,query_keys_text,query_shapes_text,request_body_text,input_names_text,file_extension_text,cookie_names_text,request_header_raw_ordered_text,request_header_canonical_text,request_header_semantic_text,request_origin_relation_text,request_fetch_metadata_text,request_auth_scheme_text,request_header_count,custom_header_count,duplicate_header_count,suspicious_override_header_present,header_anomaly_score,label_is_valuable_target,label_source
20260504_211321,d4f2cb759f934dd1a3a13954967927a0,4af84b875e914ddb9c5c657d6c8cb534,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=8&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,5530bd38ac3b4182b7c08c57e09a3945,f141973d75f74086a6479b54170adb18,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=6&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,e0dbf366d26e4c1f88b3dc75cada55c8,,recon.track_redirects,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,,,,,,,,session,"host: <token>.web-security-academy.net
accept: */*
accept-encoding: gzip, deflate, br, zstd
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","accept-encoding: gzip, deflate, br, zstd
accept: */*
connection: keep-alive
cookie: session=<masked>
host: <token>.web-security-academy.net
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session request_override_header_present,missing,,,6,0,0,1,0.5,1,passive_trace
20260504_220724,d9bb8bfbf41f4112a5635b42557455cd,e0dbf366d26e4c1f88b3dc75cada55c8,recon.response_analysis,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,2,0,0,0,0.0,0,response_analysis
20260504_220724,5eb4e2901bf04af8ad9edc1ca4b788b4,,path_analyze.page.depth_0,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,f46325821cfa45f5a9c1ea5d93f95a50,5eb4e2901bf04af8ad9edc1ca4b788b4,path_analyze.form_depth_0,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_220724,6ebdce78662347519bcafc9bf930c3a1,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=5,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,2b340f1497f845dc9256f58a6996fec0,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=8,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,36539d877294441d98bb236952bcbc43,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=4,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,642a30cfd25c458691862b7ba6e7c652,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=1,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,bca654afbb8e43c19b8700b57173d47c,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=6,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,6d78947e1c62401cbeafba2d3fae2d36,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=2,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,bc766212ae3647bbbe0deee76f2426e4,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=10,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,12980c68d9d946e49200ff812468315c,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=3,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,c6c759cffa164959a91a33ee26a316f5,f46325821cfa45f5a9c1ea5d93f95a50,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=9,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,bfa575d9d6824722b64bfca379bf1fc2,bc766212ae3647bbbe0deee76f2426e4,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=1&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,9fce9518e8784b96b7a356b1adff6648,bc766212ae3647bbbe0deee76f2426e4,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=8&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,4f6825e689e74c6ba60daff8416e7e66,bc766212ae3647bbbe0deee76f2426e4,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=5&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,9324b1c53b13444eb6170c6a7ad4fcc4,bc766212ae3647bbbe0deee76f2426e4,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=4&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,74cb23c21b174365947ff9974c47d360,bc766212ae3647bbbe0deee76f2426e4,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=6&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,dabb88018f8c46f0b4b1c14fdebd8326,9fce9518e8784b96b7a356b1adff6648,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=3&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,d1fb2a8a77834464b529b65ac22959be,9fce9518e8784b96b7a356b1adff6648,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=2&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,fe559596759c48faadc2aec487506177,9fce9518e8784b96b7a356b1adff6648,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=9&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,cf4b55d36ac34d04a2faa2893dc18bfe,9324b1c53b13444eb6170c6a7ad4fcc4,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=10&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_220724,6324d217bc734bf59732783317f14555,dabb88018f8c46f0b4b1c14fdebd8326,path_analyze.page.depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post,postId=7,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_220724,db6a0401f2b74d85a1152dea5823d6a3,6324d217bc734bf59732783317f14555,path_analyze.form_depth_1,https://0ad0009c04310bfe808c033000a40078.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=7&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_230033,ec5b72f0a6124de09df9d5eb79454d5e,,recon.track_redirects,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,,,,,,,,session,"host: <token>.web-security-academy.net
accept: */*
accept-encoding: gzip, deflate, br, zstd
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","accept-encoding: gzip, deflate, br, zstd
accept: */*
connection: keep-alive
cookie: session=<masked>
host: <token>.web-security-academy.net
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session request_override_header_present,missing,,,6,0,0,1,0.5,1,passive_trace
20260504_230033,c5c4c66b31c645fa973f4584290eeabd,ec5b72f0a6124de09df9d5eb79454d5e,recon.response_analysis,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,2,0,0,0,0.0,0,response_analysis
20260504_230033,827a7c90eb4f4422bcad469eb1524279,,path_analyze.page.depth_0,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,a593309c5f1843c4a87ccce1faae27fb,827a7c90eb4f4422bcad469eb1524279,path_analyze.page.depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,filter,category=Corporate+gifts,category,category:short_text,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,9de165e5ce824301b7ff7daefaa747ef,827a7c90eb4f4422bcad469eb1524279,path_analyze.page.depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,filter,category=Pets,category,category:short_text,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,f36f2e82b4764c859019b5bbb6ae857c,827a7c90eb4f4422bcad469eb1524279,path_analyze.page.depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,filter,category=Tech+gifts,category,category:short_text,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,5aba0f04a4fd479a8fd825ea2fd7e4cb,827a7c90eb4f4422bcad469eb1524279,path_analyze.page.depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,filter,category=Toys+%26+Games,category,category:short_text,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,07a1f8e0b8004a2d8820ae30dd42b035,827a7c90eb4f4422bcad469eb1524279,path_analyze.page.depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,filter,category=Clothing%2c+shoes+and+accessories,category,category:token_like,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,fde5bff29af44d489eee2d26ca2017e4,07a1f8e0b8004a2d8820ae30dd42b035,path_analyze.page.depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,my account,,,,,,,,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",,missing,,,4,0,0,0,0.0,1,path_crawl_page
